comment,is_spam
GREAT VIDEO JAKE,
Nice drop at the end,
"Investor: ""who's your branding guy?!""
Douche: ""ja rule...""
*Rejected*",
I appreciate the effort and quality that Jake puts into these but I am all too familiar with all these stories already. Literally every video you've put out recently is on an old topic that's been covered to death. I would love to see some deeper dives into topics that nobody else is paying attention to. There's tons of them out there.,
Unsubbed. His content has always been a little sketch with the shilling but plugging the crypto scam that steals your retirement fund is too much.,
So what did he get????,
"To do an event of the size Fyre festival, was supposed to be, you had to start planning a minimum of 12 months beforehand. They usually plan it several years before they plan on doing the event. They instead tried to do it in around 12 weeks, with a group of people who had no idea how to set up a festival. Most of them worked for the company making the star booking app Fyre festival was supposed to launch. It was always doomed to fail. 🤦‍♂️🤣",
Honestly don’t understand all of the Jake Tran hate. This dude is simply scaling up his business and producing a Netflix style documentary video EVERY 3 days. Stop complaining. It’s called businesses. He’s scaling…,
your choice in sponsors really calls your integrity into question my dude,
why do you shill crypto so much ?,
He did something you won't get away with. Scamming the rich. If he scam the poor he would be free,
"unfortunately jakes ""documentaries"" has fallen dramatically in quality, a cheap montage of other people videos, a lousy sponsorship deal, and a cheap voice actor... I miss the old videos where things were genuine...",
Today's fact: The most common form of homicide in the primate species is infanticide.,
Lmao clicked so fast never been more excited for a video,
hi everyone are the private documentries worth it???,
This is jokes,
"Sol 

so those artists are thieves? F***y",
"""Hell on Earth"" Really? How first world of you.",
who listens to musician thieves?,
BURGLARS,
"Baically Victor and Valention Come to life,  Fuego Fest",
I did not see the orange square,
"Thanks to internet historian for covering it. Also, thanks Jake for a more serious tone on this and an update on what's going on.",
"GTA 5 Online player: Aha, Cayo Perico Heist 🌴",
Too many ads on your videos mate! They are interesting? Hell yeah but you are losing so many followers and viewers by this stupid idea of adding so much trash content ad!,
"Was he related with ""another"" McFarland from the Family Guy ?",
Jake making videos more than once a month is the worst thing to ever happen to his content.,
Jajajajajajaja,
"One name to keep me from paying the ""paltry"" $1000 for a peasant's ticket: Ja Rule.",
Jake Tran... my guy.  Your ad is exactly what you claim to hate so much.,
"I respect Jake for his content.

But him doing promotions for every possible crypto exchange app and stating it's claims to get himself paid over the videos regarding scams and scandals is a very clear example of how the content consumers need to be very aware of what these influencers are asking you to buy or opt in, doesn't matters what their content or their narratives have been on the social media, in the end they wanna get paid and they barely give a damn about millions of people watching them.",
Wtf man.. what happened to all the titles recently?,
Good content and informative,
"As always, nice video Jake; I would add a few details 'cuz I believe that McFarland's attempt to make a great festival was genuine, but he was a horrible planner who ""tried to bite more than he could chew"".

1 - The island he claimed be ""owned by Escobar"" actually belonged to the Medellin Cartel ex-associate Carlos Lehder, which he used to smuggle ""ice"" to the U.S in the 80s.
2 - By coincidence (at least it seems to be), the Exuma Regatta, a annual boat race, was happening in the island right at the same weekend of the Festival; all the hotels and resorts were booked with tourists who came to see the race, so the staff had to deal with desperate youngsters invading the property in the search for food and somewhere to sleep.
3 - An Israeli expert in big events was hired after many organizers dumped McFarland due to the conditions; he warned that such a festival would require a whole year to plan and build, so he asked McFarland to postpone the event in six months, but he refused. Four weeks before the date, he bailed out after realizing the dumpster fire he was getting into (good move); even after that, McFarland didn't gave up, just saying to his staff ""let's do like the legends!"".
4 - Ja Rule also bailed out right in the same day of the festival, he posted in his social media account that he had ""nothing to do with it""; perhaps he trusted McFarland so blindly, that he couldn't see he was a such bad manager.
5 - An interview made with a few buyers afterwards revealed that many of them would buy new tickets if there was a 2nd attempt to make the festival happen.",
There is a Netflix documentary about this scam,
"Jake you need to do your own videos bro, this robot sounding mf is getting annoying",
Hmmmm.... Making videos about scams and promoting crypto things same time? Feels fishy to me,
always brings a smile to my face to see the wealthy scammed like a common person,
The irony of doing a video on a fraudster while pushing an ad for crypto...,
Dumpster Fyre,
Man the start is reminding me of El Rubio and Cayo perico,
Jenner Bieber another's hunter hooker's Jutsu,
So ja rule was also a scammer.,
Could you do a document on the east Asian financial crisis of 1997,
The could've just rented a cruise ship for 2 weeks for 10 million dollar,
So I've been watching this video 45 minutes and you still yet to give me any information that I didn't already have on this topic your music in the videos is way too loud just talk tell us what you want to tell us and on to the next one you're pushing an ad you're just as fake as everyone else,
he wasn't that bad,
Netflix already covered this brah.,
"Jake, I love your videos, but the clickbaity titles are really annoying, and the fact that you accept literally any kind of sponsor doesn't help",
Festival people suck,
Guns out tounges out,
That shutter sound is too loud. Louder than narrarator ..the one we never got introduced to loo,
"Billy also learned that there is a sucka born every minute,",
I miss Jake voicing his own videos and not just the intro/ads.,
E,
Hilarious that rich people got hosed. Guess everyone is capable of being fooled,
Interesting channel but it feels like it’s one step from being super sold out and a money machine.. the slippery slope of YouTube gets all the humble ppl and turns them into greedy soldouts,
"Ha,ha! Rich people had to suffer for once",
"I dont get  how ghislaine gets 20 years, when they give people who have a lb of weed that/",
"Can't believe he steals over $26 million and gets only 6 years in prison, while all some people do is smoke marijuana and are put away for over a decade",
I watch Jake train not just for the content but for the narration.  If I watch one more video without an Asian man's accent I'm unsubscribing,
how much research do you do to ensure the legitimacy of sponsors?,
"You are making documentaries on scams but yet, you have no problem advertising and recommending a scam?",
"""In late 2016, something stranged happen""
00:01",
Such lovely and nice videos 🔥🔥🔥💯💯... Keep up the good work Jake,
A lot of these people got what they deserved for their unrelenting desire to chase clout and need to be “exclusive” with everything.,
The marketing was fyre tho.,
"before i watch this video, what's the name of the fraudster so i don't waste 20 minutes finding out his name from this title",
"So a guy was in their room, told them it's a free for all, and they just... accepted it?
I'd have thrown the guy out, stating that it was mine and I had the documentation to prove it.",
I was literally going to ask if you changed his name through demonetization then you said it.,
"Just disliked and unsubscribed, fuck your shitty titles",
Ja rule another thieve criminal,
How many more documentaries about the Fyre Festival do we need?,
Thank you for finally making a video about something I've actually heard of rather than banana republics,
Great prank!,
"My grandfather always says ""if it's bitter don't immediately spits it, if it's sweet don't immediately swallows it""
because something bitter just might be actually a medicine for your own good, and something sweet just might be bad for you

and Jake maybe (just maybe) you will make video about one of your sponsor in the future, i hope you'd be careful bro, your goodwill is being put on the line there",
Now Ja Rule shilling crypto and NFT scams,
Kindly use specific titles,
I think everyone involved got what they deserved honestly 🤷‍♂️,
I really wish that the channel playlists would be updated with videos that have been released within the last year…,
"These clickbaits and scummy sponsers aren't doing good for your channel, no one likes to watch rushed videos pumped out asap just because you want more sponsors",
"unsubbed, this channel is going down the drain with scam promotions and pawning off videos to other narrator",
17:33. Whoooo?,
It's actually a wonder that nobody died. lol,
Bro cant smile,
At least Jake still does the ads himself.,
the truth always been rewritten by $,
Drop less videos Jake,
"all these youtubers doing docs on scammers and then pushing these ""get rich with crypto"" aps that turn out to be fraudulent within a few years. makes sense to me why be skeptical?",
Vayo perico real life reference 🙄,
"Please do this next:

*Activision Blizzard: The Most Evil Business in the World*",
imagine making a video about scams and then promoting crypto as a retirement option,
I miss Jake's narration,
"Hmmmmm, seems like you're up against the ropes Jake. Maybe some bad decision? idk. Hoping and praying for you. Really starting to lose interest.",
Yet another video of yours I won’t be watching just because of this title and thumbnail. Listen to your audience dude. It’s off putting to literally everyone.,
"The irony of promoting a crypto scam to your followers while claiming to be the honest mam who exposes others scams, unhinged.",
"Ah yes, Fyre Fest. The disaster so amazing that there were promises of a second one.",
Did u just call me a peasant?,
Lmao what an april fool's joke,
"I've never heard about this festival, I guess I'm fraud-proof",
OH that's why you're mispronouncing his name ha,
I’m glad the audience has finally woken up to this channel. Jake… you switched up,
Any relation to Seth?,
Thanks for bringing the titles back,
I already know all these details because of Internet Historian but that doesn't stop me from watching this one.,
Make your titles less clickbaity and take better quality sponsors. That's all,
All I know is that Luxary can and is sold as a commodity that everyone wants. That’s the crazy part to me,
Dang.... You finally make Fyre Fest video. 📹,
Great documentary but I was expecting Ephrey Jepstein to be part of the story 😒,
Netflix already has a more in dept documentary on this. Was kind of hopping for additional commentary/footage not included in that one - disappointed.,
It was a true Fyre,
"Woah, early here.!",
"It's worth mentioning that they did actually rent out Norman's Cay, but the owners expressly forbid them from mentioning Pablo Escobar, which Billy started doing almost immediately, causing the contract to be cancelled.",
Fucking sell out,
hi jake tran,
I think this got referenced in Henry danger,
Dumpster fire festival more like,
"Meh, netflix covered It years ago",
"(The experience is beyond words)
One word: dissapointment",
Scuzzball middlemen. But also I don't feel sorry for any of these filks . All the partners are scammers all thw promotions teams scammers . Even the artists involved scammers . And as far as the people buy8ng tickets fir this . I remember th8nking how awful this sounded before it happened.  They got what they paid for,
"I think billy just underestimated the time it would actually take to build that kind of fest, and the costs too. Imo, it might not be a deliberate fraud, does billy have a history of conning? I mean maybe he just underestimated this project and made a big mistake that had a domino effect. 

What do you guys think?",
Terrorist Giselle Maxwell Vatican Friends Royalty,
Y’all should check out internet historians video about fyre festival,
"Does this mean that Ja Rule is technically a fraudster too? 🤔

Also, this whole debacle feels like a giant human trafficking scheme. 🤦 Lol",
Bro listen to ur fans,
The fire festival sounds like that one kid we all know at school that lies about everything from his family being rich to his uncle being a famous rapper and too many elaborate things for me to mention in this comment... Lmao 😂😂😂,
"I was honestly just as happy to see all these rich spoiled kids get fucked over for once. Lol their bags of luggage probably had like $30,000 worth of clothing in them.",
"Jake tran: I wont ask you to invest or have money.

The ad: Investing and money.",
"With 27mil I could of arranged something awesome and still profited, That dudes just a piece of shit taking off with all their $

Did Billy or Ja whatever not know it was a scam from the beginning 🤔",
"Intro stating he'll tell you to invest, immediately followed up by him asking us to invest. Hmm....",
Ja Rule be shady... Wasn't charged?,
How dumb can you be,
"I saw this channel's downfall coming a mile away. We all know Fyre Festival. There's a dozen videos about it. This guy is scraping the bottom of the barrel for conspiracies to prove, and is becoming one himself with the crypto-crap he's promoting. Congrats, Jake, you're a mediocre channel.",
Thieves,
1k for 2 weeks in the Bahamas is an amazing deal,
Jake is slowly but surely becoming the people he make documentaries about. rip it was good while it lasted,
I have no sympathy for any of the twads who brought tickets. Rich kids having a hard time is great needs to happen more often.,
"My guy said ""white bread"", you mean brown bread......",
Will you at least apologize to any viewers when they lose everything with your sponsor?,
You have. make a video on Pelosi's stock investment fortune.,
Billy has got the most punchable face ever.,
Fuck this clickbaity nonsense and your crypto scam,
"Just starting watching this. I really hope Jake mentions the real hero of Fyre - Andy King. What he was willing to do for water will be remembered for generations to come 😂😂😂😂

Just to add I love Jake but his sponsors are not someone I would ever invest with. Jake - Accepting sponsors blindly will impact your integrity. Your whole thing is the dark side of money and power. Yet you shill junk projects. Just keep what you doing and be more selective qith your sponsors. You will achieve natural growth and $$ will follow. However, keep going down this route  you will lose integrity and your channel will drop heavy. You have got something very few YouTube ppl have - the trust of your audience. Do not throw that away for a quick buck. Just my opinion but you do you bro",
"You know there are parties like that held already.
They are called cruises",
Awesome video! Please do one for the NATO bombing of Yugoslavia where they used Depleted Uranium to bomb civilians!,
This is a perfect allegory for the State.,
I remember seeing the ad- I thought there is no way this is going to go well because of the logistics issues- And then everything fell apart-,
We need different titles but still love the content and info.,
Effry jepstien,
*Jeffrey Epstein* WTF?,
I remember seeing ads for fyre fest and when I seen ja rule I instantly knew it was a scam,
Jake is not even narrating the whole video anymore...like wtf.,
Jake I ain’t gonna lie your content back in early 2021 or late 2020 whatever when I subbed to u was top tier quality content but your vids now all say “ThIs Is ThE mOsT eViL tHiNg” etc etc and idk man your vids just don’t feel the same,
so he will come up with a new scheme and take that money and arrange another ice festival,
your new vids suck,
Jake I love your content but this was not it comparing your older content. This was too much of a TLDR of what happened at fyre fest. Next and Hulu are much better quality. I recommend those docs over this executive summary.,
Funny. Oh they got they're inclusivity! Lol,
"Jake: I would never ask for money or invest
Jake 34 seconds later: *invest*",
"The biggest fraudsters are the ""influencers"" who promote anything that pays them well. No sense of responsibility.",
"Trump:



Your Fyred!",
I remember watching this on Netflix,
"wait this dont sound like jake, where's jake ?",
I don't know seems like you're scamming something if you want to see or hear about the bin Laden papers just type it in YouTube and it comes right up you don't have to pay for anything he doesn't have access to nothing that's not already pubic information already don't be fooled by the hype,
Why do you call him effry jeppstein? It’s that easy to get demonetized that you can’t even say his name?,
Boots analítica intrusion Technocracy Algorithms = Epstein Maxwell Vatican Friends Royalty,
"I'm no accountant, but one thing I think when I see the advertisement is, is it even feasible, one night in Bahamas is already expensive as hell, that already excluding the drink and food, it is shady as hell",
Ain't paying y'all ish 😂 but I do like some of the content you drop on YouTube sir 👍,
5:45 EW! Dude. You’ve narrated the first 5 minutes and 45 seconds. You can finish the remaining 10-15 minutes of narration. Your videos are excellent but the lack of narration replaced with some lame boring voice is absolutely disgusting. Your once excellent videos have plummeted in quality. This video would be 10x better if you would just spend 10-15 minutes finishing the narration yourself….,
"Ah, A fan of Internet historian i see",
Since when did jake tran start voicing only the first part of his videos? I dont like this decline in content :(,
15:01 ha ha you wish it was rain....,
"Ah Fyre Festival,
I remember hearing about this from Internet Historian",
Great 👍 video,
Jizz-Lane Maxwhell? Nice bro. Nice ^_^ 17:15,
Why is nobody talking about how dr. Fauci ran an experiment on dogs that had bugs eat their heads when they were still alive and how he and bill gates tired to Thanos snap the rest of the world with COVID with the help of the Chinese government,
"Thats why I doesn't go to any trip., .
Home sweet home 🏡🏠😘.",
"Talking about scammers and promoting crypto.... What can go wrong... Well if you want to loose your savings, go ahead!",
"Jake just narrate eveything yourself man, at the point now where I just click off the video when the narrator comes. There's something interesting in your way of storytelling that cant be replaced",
"*The Internet Historian chuckles, amused.*",
"Damn yall really gotta say
""Effrey Jepstien"". Youtube do be facked",
How do you upload so often?!?!,
"""from kendall jenner to hailey bieber"" so six and half a dozen?",
Stop with the clickbait titles fuck it’s annoying,
"""This fraudster got what he deserves!"" 

*$100 guru grift in description*",
cayo perico lmao,
when did he become a sellout,
"Dang Jake it’d be cool if you would at least tell your audience whether you’re ever going to actually narrate a video yourself again. Most of us probably subbed/joined to hear you. The fact people have been getting top comments giving you suggestions and they’re just kind of ignored is kind of frustrating as a viewer. Just give your viewers some sort of answer whether you think they’ll like it or not. Like shit dude, even the $5 a month channel members don’t even get to hear you narrate a video.",
Plebs! Peasants! LMAO,
Brought here by Tate the cobra hustler,
The greatest story ever told,
Finally a bunch of rich people get to feel like getting scammed,
Jake's voice only!,
Sorry man you can't beat Internet Historian.,
“Jizz-lane maxwell”,
Who was supplying the drugs though?,
"Jake you forgot to upload to Odysee, this episode is not on there",
Ja is enough to know it’s fake .,
FIRST!!!!!!!!!!!!!!!!!!!!!!,
"The perfect time to buy crypto???!!! You should be ashamed,  fcking pathetic",
Almost six minutes into your video you actually got to the real video. Cut the ads dude. Or at least cut them back. If I wanted to sit through this much ads in a 20 minute video I would just watch tv...Fffffuck.,
All these sketchy ads in the latest videos removes all trust and integrity from the content itself IMO,
"u really just used a different person to voice over for the whole 2nd half of the video and didnt even credit him, i see what ur doing making others work ur own buddy 😂 bro really took roberts greene advice to the tee",
You really need better titles I never know what I'm getting into,
"yeah,, ""Music"" Festival

smelly nasty place",
"Can you make a documentary on the collapse of C-Fi like Celsius, Voyager, etc.?",
"you are one fraudster yourself. For example your sponsors, those are mostly scams.",
Internet Historian made a much better video on the fyre festival.,
"This dude: I have some random dude that's done some shady stuff. I can add in some overly dramatic dialogue. There's only one thing missing....

Intern: ADD IN THE GLOWING RED EYES",
I fucking hate the new voice over guys,
there's already two different documentaries on this trainwreck... isn't that video a little bit superfluous?,
@Jake Tran have you done anything on (PHP) People helping people from Patrick of Valuentertainment?,
"That awkward moment when Jake video has less effort than Netflix ""documentary"" on that.",
"Hey Jake. I just found your channel. I have watched a LOT of you ""older"" videos in the last 2 days. I really liked them. But the new stuff.. Titles, thumbnails and other things people mention in their comments.. feel weird man. I am 100% not forcing you to change anything. Just saying there are people that will watch your vids even if youtube doesnt like them. ❤️",
Effery Jepstein?,
"17:10 sorry, one more time, Effrey Jepstein?",
"I don't believe epstein is dead. I think powerful people helped him fake his death. Now everybody's thinking he was killed, when instead truth is even worse. He is alive, while the whole world thinks that real conspiracy is that he didn't kill himself, but was murdered. What a genius plan. He must have had leverage over some very powerful people. I don't believe for a second that he didn't use that leverage against them so they would help him faking his death. Case closed. No ones is ever going to look for him, because everyones thinking he was 'killed'.",
"Imagine if this Billy dude had actually taken time to execute on delivering what he said his company would. Obviously profit/loss is part of business but once you have a customer that loves your product/service they'd keep coming back, and once business starts growing you can raise more and more to expand it further.

And if he would've executed it good imagine the livelihood it would have provided the locals in Bahamas. 

Two things to learn is there's defiantly a big market for music/event festivals and not to underestimate the power of social media marketing.",
"I would have never clicked on this video if I knew it was about Fyre. There was literally zero new info here. ""Research"", like what? Wathcing the netfliz documentary, using it's footage and adding a narration?
And at the end we got a preview for another hot topic ""Jeffrey Epstein"". I can't wait to get private access to that research effort!
I am a recent subscriber,
I am an imediate unsubscriber.",
"You are paying off your old audience, Jake. Don't let the success get to your death",
loving the surplus of great content. idk how you do it,
Dislike this video we want Jake,
Take a deep dive on cold war and it's consequences on Africa,
nah for real where's Jake to narrate these videos,
"You could have made the title of this video in the into the title of the YouTube thumbnail because they are written well without even the word ""Evil"".",
This channel sucks now it’s bad generic content basically clickbait now I like liked it so much I paid but it’s my last month and I’m out for good,
"Please stop with the clickbait titles, we all love your content, not your clickbait",
I still don’t understand why it’s necessary to switch to a different narrator.,
"You hate to see it. Maybe Jake will turn the channel around soon, I’m not holding my breath though.",
What a brilliant scam...,
Honestly most things are to good to be true,
IH did it better,
"Start such a festival for real.
THEN NUKE THE ISLAND!",
I love how he calls them plebs - peasants lmao omg,
He didn't got what he deserved,
Rich kids get screwed over the end... nobody cares that your 5k festival was a scam lol,
"need more documentaries , more long and on mainstream topics like these. dope video as always!",
Stop the vague/click bait titles 🙏,
"This is what happens when you think that Woodstock was just another concert...
If you want luxury,you deserve exactly what you got. Exactly like the rot that gets together in Myconos,Greece or Mallorca to show off their undeserved wealth.",
In German it means Yes Rule.,
"So let me get this str8…. their plane ran out of ⛽️🤣. AND people would’ve known who Ja Rule was, the f*ckery lmao",
sounds like a scam. you can grow your crypto by 20% a year but when its loosing 50% value the growing part means nothing.,
I dont know Jake... With all these scams that you advertise you might have to make a video on yourself soon.,
make it cheaper then ill consider,
"Jake, yet again proving when you start to get viewers en mass your ethics regarding sponsors will go out the window. I can respect the fact he really doesn't give a fuck as long as we watch and the advertiser cheque clears.

While he has shady ads and shit titles I'm gonna watch but I'll dislike 100%",
"Finally you listened to the TOP COMMENT OF ACTUALLY MAKING YOUR OWN VIDEOS. jeeez

Edit; then I heard the other guy start talking not even halfway through,  officially UNSUBBED from your capitalized garbage 

I'll go to other people 😂😂😂🤣",
💀💀😭😭,
This sounds so good I am thinking of becoming El Rubio,
Second🔥,
"I miss the Old Jake. The Jake that didn't use clickbait thumbnails, wasn't a sellout, voiced his own videos. I subscribed because of Old Jake not New Jake.",
"This FUCK just said ""Invest in crypto"" Fuck you jake, you're a scammer, you just told people to buy the dip on the biggest ponzi scheme in the world. Report this fucking guy.",
Couldn't have happened to more deserving folks!,
"Fake it till you make it...
ITS THE AMERICAN WAY...!!!
THEY DESERVED IT...",
"Unsubscribed...
Reasons:
- Dubious advertisement
- different narrator in the videos(why make an appearance in the first minutes if we get stuck with someone else for the remaining 10 or 15 min? This ain't it😔)
- click-bait titles
- last but not least, all complains has been done before, but it seems to fall on deaf ears, nothing changes. 

I don't wish u bad things tho, the first videos were pretty good ,and thanks for that. Good luck and good bye👋",
The party was so unreal it never happened!,
Victimless crime bahahaha,
You’re not gaining nearly as many subs or likes because of these dick head titles,
"New viewer here but like, WOW. The video was well enough, if not on already tread ground. My concern are the MONEYGRABS. You make mention of 2 ways to directly give you funds and had 2 sponsors of frankly VARIANT quality, all for a 20 minute video!

Judging by your comments, that's not something you used to do. Willing to give another go but if they're all like this, I may just have to let this channel be. 😬",
"He charged far too little for what he was offering. 
Could’ve been an epic event.",
"It's been a great ride, but I'm leaving now. This channel has gone down the drain. Clickbait titles, lower quality content, even the new narrator that nobody likes. I miss the OG Jake, man. 
Peace, imma head out now. ✌🏾
EDIT:
From other comments I realise why this is probably happening. Jake knows we hate the changes, but he knows he can make more money by targeting a different audience from us, the ones he started with. Fair play to him.",
Never trust any muthafucka with a shit-eatin grin.,
effery jepstein? 17:33 😂,
"IDK why but I feel like his sponsor “i trust capital” is just another Ponzi scheme, i hope its not but for some reason I just caught that vibe",
"just make a video debunking that the supreme court is some kind of apolitcal branch of the government please , this needs more attention to be honest",
"With all those tents, mattresses, and styrofoam boxed sandwiches there sure is 1M worth of ""treasures"".",
"Jesus, no festival is worth $250,000",
At least he wasn't scamming poor people like our governing bodies. This guy is more noble than our government.,
That island is so dope why did they go a ruin it with a festival with a bunch of posers,
The sad thing are the garbage left behind and the local that not paid for their services,
You are moving too quick Jake. Too quick slow down.,
"""This is what youre actually supposed to be learning about in School and Uni"" LMAOO ur videos are interesting but don't get carried away Jake lmao",
I enjoy the content but i hate the shilling for sketchy companies,
"Guy: “Biggest scam in music industry!”
Also guy: “Buy the dip in crypto!”",
pieces of trash,
"I remember the Fyre Festival!! It was sad, but hilarious!",
Thank you for making this one I've always wanted to know what happened,
"I dont think investing in Crypto is great that the moment Jake, wasn't they a dive in stocks?",
Jake dgaf about his fans anymore and it’s kind of sad. He’s turning into the guys he makes videos about…,
Internet Historian already did that one,
2+2=5,
Effery Jepstein!! I almost died laughing!! 😭😂🤣😂,
kinda funny ngl,
Funny enough I was reading Paradise Lost before I was alerted about Jake's upload😜,
This narrarator aint as good as jake. Me no like,
Why is this guy and his monotone voice back,
Look up Andy King blowjob Netflix. Best story coming out of that dumpster fire.,
5 dollar a month? Lol,
I've watched this on Netflix multie times. Failure of the decade.,
"""Super Successful"" and Woodstock DO NOT go hand in hand. Financially it was as bad as Fyre if not worse. Bad comparison. Shows your lack of knowledge on the subject and dilutes your credibility.",
I remember this. Hilarious. Didn't feel bad for these people buying expensive tickets and coming to destroy the local environment. Only feel bad for the locals who had to deal with all the rich kids.,
"C'mon, it wasn't that bad.  It wasn't, ""...cheese slices on white bread."" That was wheat bread.",
"Your intro made me a lot less sympathetic to the people that got scammed. Was that intentional?
But the guy who did that is still a mayor a**hole. This isn't even his first scam and he screwed the workers, too. F*ck this guy.",
Effrey Jepstein 😂😂😂😂,
"Unsubbed. You have lost your way Jake Tran. All you do now is make shitty clickbait titles and let another narrator voice your vids. This is no longer “Jake Tran” youtube channel, just a random paid by Jake Tran to narrate his stuff.",
"we can barley say his name without getring demonetized

proceeds to say his name multiple times

lol",
Your voice is different hmmmmmmmm,
i love it when a man can duped and tricked so many rich snob and stole their money,
Jake stop shilling crypto‼️,
Sad to see your channel has started going down. You peaked too soon.,
I miss when Jake narrated his own videos,
Here to get one of the best documentaries.,
Engagement,
"Saying it's a good time to buy crypto because there's been a correction is naive at best, scam at worst.",
These crypto ads suck man. Your content is good but what the hell are these scammy ads.,
how much are these scams giving you that makes it worth it to scam your own audience,
"I went to a fyre fest themed bar and they had a tent, jail cell, the sad sandwiches, and the “ja rule” drink 🍹🤣",
Jake does an intro then one of his workers makes the rest of the video. This formula is getting old.,
Right bow is not a good time to invest lmao,
Are these videos no longer done by Jake? WTH?,
"saying ""Now is the best moment to invest into crypto"" and then "" i'm not an advisor"" ... yeah sure... then why say it's the best moment to invest if you're saying you're too stupid to say such stuff?",
"Trying to peddle every single questionable investment option on the market isn't doing much for your credibility. How about some RAID: Shadow Legends or BetterHelp ads while we're at it? What's that? You already did those? I'm baffled. I get that you have to finance this, but what you're doing is the definition of selling out.",
Glowing eyes channel,
the moment somone says not financial advisor i know he is full of bullshit,
"'Dystopian waste land', am 'rolling' hahahaha",
"A bunch of rich people got scammed, meh 😕 don't care and laughing deep down.",
"I just realized Jake tran is filling the void of internet historian. Very similar types of content, except internet historian is more funny memy.",
PLEASE MAKE A VIDEO ABOUT BIG COAL IN EASTERN KY AND WEST VIRGINIA….,
the suckers got what they deserved haha,
Crypto is on a freefall with some of the biggest Crypto platforms going down and Jake recommends another?Ok.,
Internet historian got a good video on this subject!,
Talk about late to the party all this has been covered 😅,
so these terrorists can steal with the show business?,
"Thankfully, my psychic phone friend told me not to go!",
why don't you narrate yourself bro im going to unsub,
epery jefstein,
Am I the only one who can tell that Jake doesn't even narrate his own videos,
"Not a single ads i haven’t skipped, so if people are worried his ads are an issue… their probably not worth their salt.. but is what he is saying a lie? If no, you have nothing but free knowledge and you are complaining… get it together summer!!",
Clever using Effery Jepstein to not get demometized,
"You are the fraudster here with your stupid 10 minutes ""ads"" faQing scumbag   fys dude.",
"All the money collected probably went to kendall,hadid and hailey for being in the promo 😂😂",
3:59 hmmmmmmmm,
So he didn't get what he deserved in the end.,
Why your most of the videos feel like its incomplete? 😂,
sussess,
"Ok, I'll do it. The way he pronounces ""successful"".",
Sounds like a cult..,
Who's Effrey Jepstein?,
I’m proud of that guy. He should keep all the money🤣,
MAFIA STATE = Jenner Bieber another's hunter hooker's Jutsu,
There's already a Fyre Festival documentary on Netflix. And it's incredibly in depth.,
"Sorry Jake, this vid was a fail. No, he didn't get what he deserved, he's already out of jail only 4 years after he was sentenced!! This story was already well covered & you barely added any new information. Done with the clickbait titles, done with your channel. ✌🏿",
50th,
Oh that's so amazing the thought of all those little rich kids just stuck on a desert island makes me smile from ear to ear🤣,
I truly feel bad for the workers who got put in a terrible situation and never got a dime.,
Jake check your dm's on ig !!!!,
Dude tried to become El Rubio,
I don't care about the party goers but the workers not getting paid is sad as heck,
Listen to your fans man…before you have none left,
"Narrate your own shit

The feedback is clear",
Clickbait,
Bending the truth Elon musk comes to mind.,
Cool,
This will forever be one of my favorite scams. Watching all these silver spoon kids get knocked down was hilarious,
I'm fine with these rich idiots getting ripped off... I'd like to see more of it.. Also is this the best time to be promoting crypto? It is scam as well.  I'm hoping more rich people get ripped off again.. I thought you had a conscience about these things..,
This documentary is shown first on Netflix,
"awsome just what these ""high end"" narcissists deserved, a fricking cheese sandwich! they should be scammed way more often!",
Baldur's Gate 2,
"My guy immediately talks shit about half-life 2 

Booooyyyyyyy",
My man forgot about Bioshock 2,
I absolutely love Hades. Never was a fan of those kind of games before but I love mythology so I tried it out and I’ve cleared it like 12 times. I agree 100% for 10/10,
"honestly i can't think of anything more fun than a thumbtack, so of course i gotta make that a perfect 10/10, nothing can really beat it in it's replay-ability and timelessness, honestly think it made my childhood.",
Minecraft and WoW are definitely a pair of 10/10 games,
1:00 Valorant's classic pistol sounds so much worst,
Great editing,
I've never heard of stay before wtf is that,
No playing half life today for the first time is amazing because you know how old it is and you can see how it’s the OG. Big A your just wrong about half life,
Atriold,
"I feel like giving a thumb tack a 10/10 is a very brandon ""no pain, no gain"" ewing thing to do. Just my personal opinion.",
Idk if he’s played them but I think both Undertale and Bloodborne belong on that list too. I would also replace Ocarina of time with BOTW.,
Breath of the Wild?,
"True. HL2 is a well polished tech demo with a great story. I wont go as far as you on the gun sounds. But yea. I died on shit that doesn't exist, got stuck reload, got lost for tooo long on that first play through. But still go back through for nostalgia and stumble on mods to this day. Crossbow bolts are still crisp btw. No 10/10 because we never even got a real finish to the Eps and no HL3. Mario 64. Yes - Still play a lot of N64 games and yall called a lot of the good 1s. (Snowboardkids/1080, Diddy Kong Racing, Tony Hawk's Pro Skater 2, Goldeneye/Perfect Dark. A few to add for contention) And apparently I have some others to look into.... Great vid and edit! =)
Edit: Forgot, RE4 is the shit, and your right KOTOR was held back by its time and excited to see you say you would be interested in a KOTOR remaster. =)",
Hitman is a 10/10 for sure,
Feel like God Of War needs to be up there,
I saw the thumbnail earlier and didn't watch it this time I saw it was an atrioc video and was sold.,
now this is a youtube video if i’ve ever seen one !!!,
"I haven't finished the Video yet but I strongly believe the original 2007 gears of war is a perfect 10.  Halo 2/3, Cod 4 & MW2 also have to be right up there as well but Gears was a masterpiece for it's time.",
